Using request distribution 'zipfian' a keyrange of [0 25000000]
>>> registering my pebble wrapper... <<<
2025/12/04 21:29:07 [JOB 1] WAL file /tmp/pebble/198157.log with log number 198157 stopped reading at offset: 0; replayed 0 keys in 0 batches
***************** properties *****************
"scanproportion"="0"
"recordcount"="25000000"
"readproportion"="0.5"
"command"="run"
"readallfields"="true"
"operationcount"="3000000"
"workload"="core"
"fieldcount"="10"
"updateproportion"="0.5"
"fieldlength"="200"
"insertproportion"="0"
"pebble.dir"="/tmp/pebble"
"table"="usertable"
"requestdistribution"="zipfian"
"threadcount"="1"
"dotransactions"="true"
"dropdata"="false"
**********************************************
TOTAL  - Takes(s): 220.0, Count: 959672, OPS: 4362.1, Avg(us): 217, Min(us): 2, Max(us): 125311, 50th(us): 251, 90th(us): 379, 95th(us): 516, 99th(us): 660, 99.9th(us): 2507, 99.99th(us): 5151
UPDATE - Takes(s): 220.0, Count: 480583, OPS: 2184.5, Avg(us): 342, Min(us): 183, Max(us): 125311, 50th(us): 282, 90th(us): 511, 95th(us): 568, 99th(us): 1004, 99.9th(us): 3395, 99.99th(us): 5899
READ   - Takes(s): 230.0, Count: 504147, OPS: 2191.9, Avg(us): 91, Min(us): 2, Max(us): 8743, 50th(us): 80, 90th(us): 210, 95th(us): 268, 99th(us): 381, 99.9th(us): 574, 99.99th(us): 1258
TOTAL  - Takes(s): 230.0, Count: 1009785, OPS: 4390.3, Avg(us): 216, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 375, 95th(us): 509, 99th(us): 657, 99.9th(us): 2469, 99.99th(us): 5107
UPDATE - Takes(s): 230.0, Count: 505638, OPS: 2198.4, Avg(us): 340, Min(us): 183, Max(us): 125311, 50th(us): 280, 90th(us): 503, 95th(us): 565, 99th(us): 998, 99.9th(us): 3379, 99.99th(us): 5847
READ   - Takes(s): 240.0, Count: 528925, OPS: 2203.8, Avg(us): 91, Min(us): 2, Max(us): 8743, 50th(us): 80, 90th(us): 210, 95th(us): 268, 99th(us): 378, 99.9th(us): 573, 99.99th(us): 1241
TOTAL  - Takes(s): 240.0, Count: 1059613, OPS: 4415.0, Avg(us): 215, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 372, 95th(us): 502, 99th(us): 653, 99.9th(us): 2445, 99.99th(us): 5039
UPDATE - Takes(s): 240.0, Count: 530688, OPS: 2211.2, Avg(us): 338, Min(us): 183, Max(us): 125311, 50th(us): 279, 90th(us): 495, 95th(us): 562, 99th(us): 978, 99.9th(us): 3377, 99.99th(us): 5795
READ   - Takes(s): 250.0, Count: 553742, OPS: 2214.9, Avg(us): 91, Min(us): 2, Max(us): 8743, 50th(us): 80, 90th(us): 209, 95th(us): 267, 99th(us): 377, 99.9th(us): 573, 99.99th(us): 1241
TOTAL  - Takes(s): 250.0, Count: 1109422, OPS: 4437.6, Avg(us): 214, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 369, 95th(us): 495, 99th(us): 650, 99.9th(us): 2433, 99.99th(us): 5023
UPDATE - Takes(s): 250.0, Count: 555680, OPS: 2222.7, Avg(us): 336, Min(us): 183, Max(us): 125311, 50th(us): 278, 90th(us): 488, 95th(us): 560, 99th(us): 972, 99.9th(us): 3365, 99.99th(us): 5747
READ   - Takes(s): 260.0, Count: 578478, OPS: 2224.9, Avg(us): 90, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 209, 95th(us): 267, 99th(us): 376, 99.9th(us): 572, 99.99th(us): 1237
TOTAL  - Takes(s): 260.0, Count: 1159105, OPS: 4458.0, Avg(us): 213, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 367, 95th(us): 489, 99th(us): 647, 99.9th(us): 2421, 99.99th(us): 4983
UPDATE - Takes(s): 260.0, Count: 580627, OPS: 2233.2, Avg(us): 335, Min(us): 183, Max(us): 125311, 50th(us): 278, 90th(us): 480, 95th(us): 557, 99th(us): 961, 99.9th(us): 3361, 99.99th(us): 5711
READ   - Takes(s): 270.0, Count: 603102, OPS: 2233.7, Avg(us): 90, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 208, 95th(us): 266, 99th(us): 374, 99.9th(us): 571, 99.99th(us): 1228
TOTAL  - Takes(s): 270.0, Count: 1208490, OPS: 4475.9, Avg(us): 212, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 365, 95th(us): 482, 99th(us): 644, 99.9th(us): 2409, 99.99th(us): 4975
UPDATE - Takes(s): 270.0, Count: 605388, OPS: 2242.2, Avg(us): 333, Min(us): 183, Max(us): 125311, 50th(us): 277, 90th(us): 472, 95th(us): 555, 99th(us): 943, 99.9th(us): 3351, 99.99th(us): 5635
READ   - Takes(s): 280.0, Count: 627815, OPS: 2242.2, Avg(us): 90, Min(us): 2, Max(us): 8743, 50th(us): 79, 90th(us): 208, 95th(us): 266, 99th(us): 373, 99.9th(us): 570, 99.99th(us): 1205
TOTAL  - Takes(s): 280.0, Count: 1257939, OPS: 4492.6, Avg(us): 211, Min(us): 2, Max(us): 125311, 50th(us): 250, 90th(us): 364, 95th(us): 476, 99th(us): 641, 99.9th(us): 2385, 99.99th(us): 4919
