Using request distribution 'uniform' a keyrange of [0 24999999]
>>> registering pebble DensityCache wrapper... <<<
2025/12/04 19:48:58 [JOB 1] WAL file /tmp/pebble/194330.log with log number 194330 stopped reading at offset: 4108591; replayed 6762 keys in 6762 batches
2025/12/04 19:48:58 [JOB 1] WAL file /tmp/pebble/194349.log with log number 194349 stopped reading at offset: 182263; replayed 318 keys in 318 batches
***************** properties *****************
"scanproportion"="0"
"fieldcount"="10"
"threadcount"="32"
"pebble.dir"="/tmp/pebble"
"workload"="core"
"readallfields"="true"
"dropdata"="false"
"dotransactions"="true"
"requestdistribution"="uniform"
"insertproportion"="0"
"readproportion"="0.95"
"pebble.density_capacity"="2500000"
"updateproportion"="0.05"
"fieldlength"="200"
"command"="run"
"table"="usertable"
"recordcount"="25000000"
"operationcount"="3000000"
**********************************************
READ   - Takes(s): 170.0, Count: 2502334, OPS: 14721.6, Avg(us): 2067, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2299, 95th(us): 2849, 99th(us): 4123, 99.9th(us): 6487, 99.99th(us): 6393855
TOTAL  - Takes(s): 170.0, Count: 2634308, OPS: 15497.8, Avg(us): 1998, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2809, 99th(us): 4081, 99.9th(us): 6431, 99.99th(us): 6393855
UPDATE - Takes(s): 170.0, Count: 131974, OPS: 776.4, Avg(us): 694, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 581, 99th(us): 1519, 99.9th(us): 2967, 99.99th(us): 71871
READ   - Takes(s): 180.0, Count: 2502418, OPS: 13904.5, Avg(us): 2233, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2299, 95th(us): 2849, 99th(us): 4123, 99.9th(us): 6539, 99.99th(us): 6705151
TOTAL  - Takes(s): 180.0, Count: 2634396, OPS: 14637.8, Avg(us): 2161, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2809, 99th(us): 4083, 99.9th(us): 6471, 99.99th(us): 6668287
UPDATE - Takes(s): 180.0, Count: 131978, OPS: 733.3, Avg(us): 800, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 581, 99th(us): 1519, 99.9th(us): 2989, 99.99th(us): 839679
READ   - Takes(s): 190.0, Count: 2502453, OPS: 13172.2, Avg(us): 2312, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2299, 95th(us): 2849, 99th(us): 4123, 99.9th(us): 6563, 99.99th(us): 6705151
TOTAL  - Takes(s): 190.0, Count: 2634435, OPS: 13867.4, Avg(us): 2242, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2809, 99th(us): 4085, 99.9th(us): 6487, 99.99th(us): 6668287
UPDATE - Takes(s): 190.0, Count: 131982, OPS: 694.7, Avg(us): 900, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 581, 99th(us): 1521, 99.9th(us): 3021, 99.99th(us): 4575231
READ   - Takes(s): 200.2, Count: 2502590, OPS: 12501.0, Avg(us): 2484, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2299, 95th(us): 2849, 99th(us): 4131, 99.9th(us): 6659, 99.99th(us): 6778879
TOTAL  - Takes(s): 200.2, Count: 2634580, OPS: 13160.3, Avg(us): 2411, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2811, 99th(us): 4089, 99.9th(us): 6591, 99.99th(us): 6705151
UPDATE - Takes(s): 200.2, Count: 131990, OPS: 659.3, Avg(us): 1040, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 581, 99th(us): 1524, 99.9th(us): 3077, 99.99th(us): 5550079
READ   - Takes(s): 210.0, Count: 2502629, OPS: 11918.8, Avg(us): 2563, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2301, 95th(us): 2851, 99th(us): 4131, 99.9th(us): 6683, 99.99th(us): 6778879
TOTAL  - Takes(s): 210.0, Count: 2634621, OPS: 12547.2, Avg(us): 2490, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2811, 99th(us): 4089, 99.9th(us): 6615, 99.99th(us): 6705151
UPDATE - Takes(s): 210.0, Count: 131992, OPS: 628.6, Avg(us): 1111, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 581, 99th(us): 1526, 99.9th(us): 3093, 99.99th(us): 5631999
READ   - Takes(s): 220.0, Count: 2502683, OPS: 11377.2, Avg(us): 2645, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2301, 95th(us): 2851, 99th(us): 4131, 99.9th(us): 6715, 99.99th(us): 6778879
TOTAL  - Takes(s): 220.0, Count: 2634681, OPS: 11977.1, Avg(us): 2571, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2811, 99th(us): 4091, 99.9th(us): 6647, 99.99th(us): 6737919
UPDATE - Takes(s): 220.0, Count: 131998, OPS: 600.1, Avg(us): 1161, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1526, 99.9th(us): 3105, 99.99th(us): 5922815
READ   - Takes(s): 230.0, Count: 2502772, OPS: 10882.8, Avg(us): 2854, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2301, 95th(us): 2851, 99th(us): 4135, 99.9th(us): 6775, 99.99th(us): 6983679
TOTAL  - Takes(s): 230.0, Count: 2634773, OPS: 11456.7, Avg(us): 2773, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2259, 95th(us): 2811, 99th(us): 4093, 99.9th(us): 6699, 99.99th(us): 6983679
UPDATE - Takes(s): 230.0, Count: 132001, OPS: 574.0, Avg(us): 1235, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1528, 99.9th(us): 3109, 99.99th(us): 6008831
READ   - Takes(s): 240.0, Count: 2502780, OPS: 10429.1, Avg(us): 2874, Min(us): 4, Max(us): 11886591, 50th(us): 869, 90th(us): 2301, 95th(us): 2851, 99th(us): 4135, 99.9th(us): 6787, 99.99th(us): 6983679
TOTAL  - Takes(s): 240.0, Count: 2634781, OPS: 10979.5, Avg(us): 2792, Min(us): 2, Max(us): 11886591, 50th(us): 813, 90th(us): 2261, 95th(us): 2811, 99th(us): 4093, 99.9th(us): 6707, 99.99th(us): 6983679
UPDATE - Takes(s): 240.0, Count: 132001, OPS: 550.1, Avg(us): 1235, Min(us): 2, Max(us): 11837439, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1528, 99.9th(us): 3109, 99.99th(us): 6008831
READ   - Takes(s): 250.0, Count: 2502838, OPS: 10012.5, Avg(us): 3034, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2851, 99th(us): 4135, 99.9th(us): 6823, 99.99th(us): 7180287
TOTAL  - Takes(s): 250.0, Count: 2634844, OPS: 10540.5, Avg(us): 2955, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2811, 99th(us): 4095, 99.9th(us): 6751, 99.99th(us): 6987775
UPDATE - Takes(s): 250.0, Count: 132006, OPS: 528.1, Avg(us): 1465, Min(us): 2, Max(us): 14532607, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1530, 99.9th(us): 3121, 99.99th(us): 6443007
READ   - Takes(s): 260.0, Count: 2502883, OPS: 9627.4, Avg(us): 3170, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2851, 99th(us): 4139, 99.9th(us): 6851, 99.99th(us): 7827455
TOTAL  - Takes(s): 260.0, Count: 2634890, OPS: 10135.1, Avg(us): 3085, Min(us): 2, Max(us): 14557183, 50th(us): 813, 90th(us): 2261, 95th(us): 2811, 99th(us): 4095, 99.9th(us): 6779, 99.99th(us): 7368703
UPDATE - Takes(s): 260.0, Count: 132007, OPS: 507.8, Avg(us): 1465, Min(us): 2, Max(us): 14532607, 50th(us): 13, 90th(us): 259, 95th(us): 582, 99th(us): 1530, 99.9th(us): 3121, 99.99th(us): 6443007
READ   - Takes(s): 270.0, Count: 2502926, OPS: 9271.0, Avg(us): 3310, Min(us): 4, Max(us): 14557183, 50th(us): 870, 90th(us): 2301, 95th(us): 2851, 99th(us): 4139, 99.9th(us): 6887, 99.99th(us): 7950335
